name,id,genre
Beny Jr,22dFwJoRBV51ue5TGnC7Dt,['drill espanol']
ASHE 22,3tTvSeZiFDP3CY5EdPGcR4,"['drill francais', 'french hip hop', 'pop urbaine', 'rap francais', 'rap lyonnais']"
Bobo,4W6DLx1j8rZzzcbMuUd42J,['Without Genre']
Nko,4kTOsBwxhA2Sn4PSs7PqnN,['Without Genre']
Dat Boi Dee,3wDn3kW2zDRLnaQAnX0S3x,['rap napoletano']
Nabi,5CqlDzj8DSqsklkXuTYfSd,['italian hip hop']
Madfingerz,4VmOlyJsnQB93ZIGMO2XWo,['Without Genre']
Timongothekeys,1pXa6QH7HpQcw3FCP7MQQk,['Without Genre']
Kodes,3fnfvu19t4JYyEkRldXsO5,"['french hip hop', 'pop urbaine', 'rap francais']"
Fresh La Douille,1ssrFpfMmM0vRx85eO2XKL,"['french hip hop', 'pop urbaine', 'rap francais']"
Philip,0rq5wppHKGTFcdl8da5ODZ,"['italian hip hop', 'trap italiana']"
Mikush,3eBlbhY21Q1L6xwbVMCQa1,"['drill italiana', 'italian hip hop', 'trap metal italiana']"
Icy Subzero,24oVOFAARWAYUb1LaedbI0,['italian hip hop']
Kuremino,1V4Yspflqmghgh91FQJW9n,['Without Genre']
Almas,0M81CoQJFvfJH9BNnJvbQl,['Without Genre']
Neima Ezza,754BUADwzMYecBgOoBaetK,"['italian hip hop', 'trap italiana']"
Dystopic,0bHol2ItTHAlLsW89chAQj,['Without Genre']
167 Gang,2m43lP1Wo0IPyxVG4ofE33,"['italian hip hop', 'trap italiana']"
Nardi,5Weajr5biqrfs2QaSMUhCG,['Without Genre']
Finesse,3GWuJyC9r6Ug0F6jeLzTpY,['Without Genre']
Lobbuten,047IO82bFPi1unHOJ5PnWR,['Without Genre']
Kalash247,0uWqSeCUMHjnUwa3Ia3ZcL,['Without Genre']
SLF,49SLNYRfTi1p9R38NooZKS,"['drill italiana', 'italian hip hop']"
MV Killa,0QqmgpgI0C1DyyDk49vnxY,"['italian hip hop', 'rap napoletano']"
Slings,0XMi14343o5LtUKVdKmMUj,"['italian hip hop', 'trap italiana']"
Priestess,4BrB1p7x1IT8ssky6wdOPT,['italian hip hop']
Vale pain,1ZDu0fOcpCIjDwyl2cvk08,"['italian hip hop', 'trap italiana']"
Omar,0a8UQDabWs9zAvJwAeHnOC,['Without Genre']
SPOOKYPBL,6083C1SYbF1b4iMciTbpbv,['Without Genre']
ANNA,7K80yOTC0Id95gRaOxDG5u,['italian hip hop']
MACHETE,7Do8se3ZoaVqUt3woqqSrD,"['italian hip hop', 'trap italiana']"
Trenches Baby,3q6fbAYooRJkfLgYgZrDX2,['Without Genre']
SEVEN 7oo,1Hg2H3Z46P8lXECM8DYSpU,"['drill italiana', 'italian hip hop']"
Samy,1Cf2hOIUGwQ3INfXlfZkaD,['drill italiana']
Francesca Michielin,4jFlmD92WULLlaRS8Cj6QS,"['italian adult pop', 'italian indie pop', 'italian pop', 'italian pop rock']"
Simone Panetti,4lajcWQSiNMQ4b76eevJ5f,"['italian hip hop', 'italian indie pop']"
G.bit,0NmtgATbZcejMnRU5ixeSs,['italian hip hop']
Mike Lennon,2g2ukiJJzYdcRJQ12D2bq7,['Without Genre']
Rooler,2lpFs8QJyIeVDb2Sq4vZYi,"['frenchcore', 'rawstyle', 'xtra raw']"
Gala,3OqTvcWgb0xaainosGVvuZ,"['eurodance', 'europop', 'hip house']"
Vincenzo,4AaOibM7lYBox7yJQJcVLb,['Without Genre']
Chakra,78tkEnghpGYk8stmKlkxbv,['italian hip hop']
French Montana,6vXTefBL93Dj5IqAWq6OTv,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,"['australian hip hop', 'pop']"
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'pop']"
Naps,6W5uA6CNMf3hd2j4a2XWCx,"['francoton', 'french hip hop', 'pop urbaine', 'rap marseille']"
GIMS,0GOx72r5AAEKRGQFn3xqXK,"['francoton', 'french hip hop', 'french pop', 'rap conscient']"
BLOODY VINYL,0VitAFMCI2apQxKzDjg1PU,"['italian hip hop', 'trap italiana']"
Slait,2KXYAKQTxHuUHDtVgeGn6w,['Without Genre']
5019,0bIICDFvg6PqEWaZsfvpCR,['Without Genre']
Nayt,7tmTvmqgTBcX88ZrSHByrD,['italian hip hop']
3D,5K92J8NwWAlu6fRN2uoHVN,['italian hip hop']
FSK SATELLITE,4UikIA2yhd0jVJSXD9IOJH,"['italian hip hop', 'trap italiana']"
Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']"
Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,"['chicago rap', 'melodic rap']"
gIANMARIA,3lxINiPO2Mtk6VqtUSd5t1,"['emo trap italiana', 'italian indie pop']"
Blake el Diablo,3f0oZnKV2b5N8TDBnSGEOL,['Without Genre']
Federica Abbate,05brE7yGJDmIYlMirfSi0B,['milan indie']
Carl Brave x Franco126,6p2OF8M4ob4KovaU0SUX4b,"['italian hip hop', 'italian indie pop', 'italian pop', 'rome indie']"
Lita,0G7LPCHP4W90pTLwPAbXHU,['Without Genre']
Linch,0NWr9rFOUD5cFtprFySf5p,['Without Genre']
Reizon,0YpFRM0kzAZfjSdw0pTlDX,['Without Genre']
Ludwig,5RXnKYBIxi8zcFNCz03T71,"['italian pop', 'pop virale italiano']"
Boro Boro,1hHYi4Vy83BGo6TqKd98hu,"['italian hip hop', 'italian pop']"
Digital Astro,2pzFTbri7ew8mW2CbYpCNq,['Without Genre']
Sexion d'Assaut,4vnmifnGOeRXfNTRtgd4Tj,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap conscient']"
Niko Pandetta,5H5RWXYleho8amdspskcUb,"['italian hip hop', 'neomelodici']"
FUCKYOURCLIQUE,796NCMJ5AQMdnutcb8EVeJ,['Without Genre']
Tempoxso,1iVTp6WbD6ajQlBHtGoOUq,['Without Genre']
Janax,3liWfHRnSkAv6oHHuF1i74,['rap siciliano']
Niky Savage,4w9mPW732RnZkoqsy3lRsg,['Without Genre']
Blssd,1lG5HZN4p1f0SBCRzmZXr0,['Without Genre']
Touché,3sRTjuam7GJ4lA7ewD2sfb,['italian hip hop']
BIG P,1a0E2OojvY4bOw0SfYN768,['trap italiana']
Miller,5Zac830Rf5D42X4G5lIzqs,['Without Genre']
LIRO,4nbY4pot1GkKwkcUCSKa3s,['Without Genre']
Davide T,1pd2mIBKC4uzLtAEP8qpgw,['Without Genre']
DrefGold,6jwzGu5VdkR5tsRROYuxso,"['italian hip hop', 'trap italiana']"
Nerissima Serpe,08ppjXEpROUgrG1X0DEquB,"['italian hip hop', 'trap italiana']"
Fri2,4oLRpvu0D5poM84DoKU64v,['Without Genre']
Hypno Carlito,0ZVsDtaeXZtLz3qyVFViX4,['drill']
Cosmo,09LxneoTmRpuN3Jp8Ut4EX,"['italian indie pop', 'turin indie']"
Pop X,4ABwY5eHGrrwcv13gdDe55,"['hyperpop italiano', 'italian indie pop']"
Zyrtck,4kzy5r1zhu4jC0LhQ15nti,"['italian hip hop', 'trap metal italiana']"
Mothz,5lrXmCL7NuAEVJDfhIJtsu,['Without Genre']
NIKENINJA,1KoV9yk84kwbSefb2zr1Ty,['Without Genre']
Duke Montana,2UsrrmP3HLGxOmocH299Ot,['Without Genre']
MILES,1gs79u8PKkWAW1yfymbkTt,"['italian hip hop', 'trap italiana']"
Omar Montes,3lY9Fxceu60W1rbon7PkuF,"['flamenco urbano', 'urbano espanol']"
Sueco,4iDroUFo89Y7YBsdDTBmTD,"['cali rap', 'pop rap']"
Santana,6GI52t8N5F02MxU0g5U69P,"['blues rock', 'classic rock', 'mexican classic rock']"
Juanes,0UWZUmn7sybxMCqrw9tGa7,"['colombian pop', 'latin pop', 'mexican pop', 'rock en espanol', 'tropical']"
Martin Solveig & The Cataracs,6Bc7symo9GGUGOMWRgV8BK,['Without Genre']
KYLE,4qBgvVog0wzW75IQ48mU7v,"['pop', 'pop rap', 'rap', 'viral rap']"
Weezer,3jOstUTkEu2JkjvRdBA5Gu,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']"
JEREMIAS,011bJBtG8SdkBqBiSpBllF,['Without Genre']
P!nk,1KCSPY1glIKqW2TotWuXOR,"['dance pop', 'pop']"
grandson,4ZgQDCtRqZlhLswVS6MHN4,"['modern alternative rock', 'modern rock', 'rock']"
Jutty Ranx,657VANLTRgTFElFKbqzhXs,['Without Genre']
Tom Odell,2txHhyCwHjUEpJjWrEyqyX,"['chill pop', 'pop']"
The Black Keys,7mnBLXK823vNxN3UWB7Gfz,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']"
Dashboard Confessional,4ERtgeBbWRkFzIz6LaFCeY,"['emo', 'neo mellow', 'pop punk', 'pop rock']"
Bonaparte,2jwl8DJIsmnFbA5vPdGSCy,"['electronic rock', 'german alternative rock', 'german indie', 'german rock', 'swiss indie']"
Linkin Park,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
Bakermat,3MyFDtqB80WZvbtCZRsekM,"['minimal tech house', 'tropical house']"
Giancane,5SHRnc9Tl14jqVV0CTr49B,"['italian indie pop', 'rome indie']"
Apocalyptica,4Lm0pUvmisUHMdoky5ch2I,"['alternative metal', 'bow pop', 'cello', 'finnish metal']"
Lzzy Hale,3Nbau9SoiH72jmJdUTqjOY,['Without Genre']
Finley,7JOervne0BnU0raxSI5Ooc,['italian adult pop']
Alvaro Soler,2urF8dgLVfDjunO0pcHUEe,['latin pop']
Jeremy Loops,0Dct2Gu0qEbgGRjfaxew8g,"['cape town indie', 'folk-pop', 'south african alternative', 'south african pop', 'south african rock']"
Motheo Moleko,5Wh08VDk9Jz2FMLFUhThjT,['Without Genre']
James Carter,5344K3N7rx7kw1HjO8psuq,"['covertronica', 'pop dance', 'pop edm', 'tropical house']"
Elley Duhé,67MNhiAICFY6Pwc2YxCO0K,"['alt z', 'pop']"
FAST BOY,56Qz2XwGj7FxnNKrfkWjnb,['Without Genre']
Metronomy,54QMjE4toDfiCryzYWCpXX,"['alternative dance', 'electronica', 'french indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'socal pop punk']"
LOUTA,5l4GdLELvdnXZVT5g947i3,"['argentine alternative rock', 'argentine indie', 'electronica argentina', 'latin rock', 'pop argentino']"
MGMT,0SwO7SWeDHJijQ3XNS7xEE,"['alternative dance', 'indietronica', 'modern rock', 'rock']"
Ratatat,57dN52uHvrHOxijzpIgu3E,"['alternative dance', 'indietronica']"
Passenger,0gadJ2b9A4SKsB1RFkBb66,"['folk-pop', 'neo mellow']"
SonniG,2hfLbZRz7FsKypHCPPotC6,['Without Genre']
Dardust,6JhUHne9H09NdkTI5E9GSt,"['italian electronica', 'neo-classical', 'rome indie']"
Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
CRO,3utZ2yeQk0Z3BCOBWP7Vlu,['german hip hop']
The Darcys,1kmnMzV27S3bXALqYnoGwH,"['canadian indie', 'oc indie', 'toronto indie']"
One Direction,4AK6F7OLvEQ5QYCBNiQWHq,"['boy band', 'pop', 'post-teen pop', 'talent show']"
Marlon Roudette,2R1QrQqWuw3IjoP5dXRFjt,['uk pop']
Victor Cardenas,00CMSJdbf36zOzKB3z8JrR,['Without Genre']
Dj Adoni,3JfbHWZ07sSBjbojTU2hAt,['Without Genre']
Subsonica,7DzxfMQ3VNYR5vw2UFjzSK,"['italian adult pop', 'italian alternative', 'italian indie pop']"
Edward Fox & the Animal Kingdom,58AEp6xUohJxgF51NqCTOI,['Without Genre']
Bo Burnham,2Waw2sSbqvAwK8NwACNjVo,['comic']
Rick and Morty,2M0kKcVuBsLFH5d12pW215,['Without Genre']
Tennis,1ybAN3utgdoUL1MUCtH4QM,"['art pop', 'chillwave', 'denver indie', 'indie pop', 'indie rock', 'indie surf']"
Bejo,0adJG3bdFTHCkTY28NkY4u,"['rap canario', 'urbano espanol']"
Sume Beats,7ccO2Uwb8oyvFS8MvAHkDX,['Without Genre']
Alok,0NGAZxHanS9e0iNHpR8f2W,"['electro house', 'pop nacional', 'slap house']"
Bastille,7EQ0qTo7fWT7DPxmxtSYEc,"['metropopolis', 'modern rock', 'pop', 'pop rock']"
Mattafix,5KORW1YGiERJqfuYjXMCyz,['reggae fusion']
Placebo,6RZUqkomCmb8zCRqc9eznB,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock']"
Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,"['latin pop', 'mexican pop']"
Wisin,3E6xrwgnVfYCrCs0ePERDz,"['latin hip hop', 'reggaeton', 'urbano latino']"
Fitz and The Tantrums,4AcHt3JxKy59IX7JNNlZn4,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']"
Galantis,4sTQVOfp9vEMCemLw50sbu,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
Little Mix,3e7awlrlDSwF3iM0WBjGMp,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
Shade,1xqolkIzTFMmqgCuD48WNt,"['italian adult pop', 'italian pop']"
T-Pain,3aQeKQSyrW4qWr35idm0cy,"['dance pop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
Dido,2mpeljBig2IXLXRAFO9AAs,['pop rock']
Alan Walker,7vk5e3vY1uw9plTHJAMwjN,['electro house']
Torine,6gpY6HHTGZp0sTLsxsSNqo,['Without Genre']
Usher,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']"
Dotan,1cwOthlzLBwN8Imbq7P71H,"['dutch pop', 'dutch rock', 'folk-pop']"
Nik Kershaw,7kCL98rPFsNKjAHDmWrMac,"['europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
Samuele Bersani,5Nydhpz1rcPbgM0fYvLxhz,"['classic italian pop', 'italian adult pop']"
Prezioso,3iMzbvXlgNUpoFccD60bvr,"['eurodance', 'europop', 'italo dance']"
Marvin,0MQjWOlXYUAlvDpF2PaJ8f,['Without Genre']
Bloodhound Gang,6nDLku5uL3ou60kvCGZorh,"['alternative metal', 'comic', 'funk metal', 'funk rock', 'nu metal', 'punk', 'rap rock']"
Kungs,7keGfmQR4X5w0two1xKZ7d,"['edm', 'pop dance', 'tropical house']"
The Black Ghosts,6j0sVXUMU7BEZZ5cfEwjkq,"['alternative dance', 'dance-punk', 'new rave']"
John Denver,7EK1bQADBoqbYXnT4Cqv9w,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
Sandro Cavazza,5JYo7gm2dkyLLlWHjxS7Dy,"['swedish pop', 'tropical house']"
More,7k1ubaMnK43qttUGBFp5zW,['Without Genre']
Arisa,25x6MD0spNNS7z93Sat30K,['italian adult pop']
Tommaso Paradiso,47z0zz9ZMCn9GBiPRTn5Bc,"['italian adult pop', 'italian pop', 'rome indie']"
Liam Payne,5pUo3fmmHT8bhCyHE52hA6,"['dance pop', 'pop', 'post-teen pop']"
Rita Ora,5CCwRZC6euC8Odo6y9X8jr,"['australian pop', 'dance pop', 'edm', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']"
Kaizén,7K8Z773fJViM0yXQ8xmpsW,['Without Genre']
Macaboro,7mtZP3UQaCaWhM2K8ubgF9,['Without Genre']
Raffa Fl,0j4dGWeyGGE4GvrAzdZIZ5,['italian tech house']
Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
Gotye,2AsusXITU8P25dlRNhcAbG,['australian pop']
Kimbra,6hk7Yq1DU9QcCCrz9uc0Ti,"['bergen indie', 'electropop', 'nz pop']"
4FRNT,1S8wMSqZTtMPWdwEnqCci0,['Without Genre']
TOTO,0PFtn5NtBbbUNbU9EAmIWF,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Kygo,23fqKkggKUBHNkbKtXEls4,"['edm', 'pop', 'pop dance', 'tropical house']"
Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,"['dance pop', 'pop', 'post-teen pop']"
t.A.T.u.,2Q3eZMfDQgT8MhPowKFXYO,"['dance pop', 'girl group']"
Sia,5WUlDfRSoLAfcVSX1WnrxN,"['australian dance', 'australian pop', 'dance pop', 'pop']"
Bryan Adams,3Z02hBLubJxuFJfhacLSDc,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']"
a-ha,2jzc5TC5TVFLXQlBNiIUzE,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock', 'synthpop']"
Fiorella Mannoia,5VxhGHbcuvqTLRUWzBUN8L,"['classic italian pop', 'italian adult pop']"
Kato,3yTNaLgtCufxUYDsWa5MpA,['anime lo-fi']
Scorpions,27T030eWyCQRmDyuvr1kxY,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
Ermal Meta,4XWTdNlsP8jqo5BDn5hgmd,['italian adult pop']
Kilian K,04sHHRws8Q7apGxRnUnjQs,['slap house']
Blaze U,2qY02HUpBMVIy3oGX8URf1,"['covertronica', 'future house', 'slap house']"
Luke Madness,4NI1RIviCLkITDZxRqrqMV,['Without Genre']
Luca Carboni,1wmD3O9TEeshZVuFVgpm0g,"['bow pop', 'classic italian pop', 'italian adult pop']"
Feid,2LRoIwlKmHjgvigdNGBHNo,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']"
Syzz,5qQTwkRWNaZngwkU1CPmYJ,['Without Genre']
Claver Gold,65U1A6j2pIHfZXLoitJFXz,"['italian hip hop', 'italian indie pop', 'italian underground hip hop']"
Kintsugi,6nkziP0t4AGtsBye9poRnv,['Without Genre']
ACRAZE,4pnp4w9g30yLfVIAFnZMRd,"['edm', 'pop dance']"
Cherish,1c70yCa8sRgIiQxl3HOEFo,"['atl hip hop', 'dance pop', 'girl group', 'hip pop', 'pop r&b', 'r&b', 'southern hip hop', 'urban contemporary']"
Lorella Cuccarini,6vwWMr71jvuVrDQu92Li7U,['italian pop rock']
DRD,0MoOgz3RtN7TjE7hQPc6P8,['italian pop']
Hozier,2FXC3k01G6Gw61bmprjgqS,"['irish singer-songwriter', 'pop']"
Jnr Choi,1Z25ZlGHqqlr3o1UGQOfNn,['gambian hip hop']
Samuel Heron,7CkfnjbIBJisquAJCZv6oU,['italian hip hop']
DJ Antoine,6yTYR09WCvsgdnurDW4WQo,"['dance pop', 'pop dance', 'pop rap', 'tropical house']"
Willa,2YE9xDQHXzmnwE8qq6Gqg8,['canadian electropop']
Mad Mark,3yBEHAINorE3uSvsCmyCwQ,['Without Genre']
K y B,1enXMVomlMi88CZFYL1m2f,['Without Genre']
Marshmello,64KEffDW9EtZ1y2vBYgq8T,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
Khalid,6LuN9FCkKOj5PcnpouEgny,"['pop', 'pop r&b']"
Bipolar Sunshine,0CjWKoS55T7DOt0HJuwF1H,['gauze pop']
Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,['swedish pop']
Philip Bailey,6ZNeppgfBLPUyugks9Yn1u,['yacht rock']
Phil Collins,4lxfqrEsLX6N1N4OCSkILp,"['mellow gold', 'rock drums', 'soft rock']"
Akon,0z4gvV4rjIZ9wHck67ucSV,['dance pop']
DTF,37ioGUZGhKk7VjWIocx8kM,"['french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']"
Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,"['modern alternative rock', 'modern rock', 'rock']"
Maria Becerra,1DxLCyH42yaHKGK3cl5bvG,['pop argentino']
Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance']"
MNEK,7uMh23xWiuR7zsNkuNcm2G,"['uk contemporary r&b', 'uk dance']"
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house']"
VIZE,09agIJMxCD2k87ys9Al0f0,"['dance pop', 'edm', 'german dance', 'pop dance', 'slap house', 'tropical house']"
Miss Li,04HqRx07Bv9gh7rsrMTqs7,"['classic swedish pop', 'swedish pop']"
Alesso,4AVFqumd2ogHFlRbKIjp1t,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
Dark Heart,1k7Cc2WGh6LAE1TUh6dsiy,['Without Genre']
Njomza,3zOUpziwcfY2bCh4VyJ4Am,['Without Genre']
Marnik,6S3KljEiIOWoLMUyZrkQUc,['Without Genre']
Lordnox,6foP1FxrbPWJ7byQW5uzHW,['Without Genre']
Naughty Boy,1bT7m67vi78r2oqvxrP3X5,"['dance pop', 'uk contemporary r&b']"
Sam Smith,2wY79sveU1sp5g7SokKOiI,"['pop', 'uk pop']"
Tyga,5LHRHt1k9lMyONurDHEdrp,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
G-Eazy,02kJSzxNuaWGqwubyUba0Z,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']"
Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap', 'viral rap']"
Au/Ra,1eMmoIprPDWeFdB1FxU6ZV,"['alt z', 'deep pop edm', 'electropop', 'indie poptimism', 'pop']"
Super Yei,6HqgxkTt9KGyt27zYrwVan,"['reggaeton', 'reggaeton flow', 'urbano latino']"
Sammy,2raERfjzsdnUUQeZSge5eZ,['Without Genre']
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino', 'urbano latino']"
Rafa Pabön,11YLRSsZA3YVuQQtHXKTlz,"['reggaeton', 'reggaeton flow', 'urbano latino']"
KREAM,0DdDnziut7wOo6cAYWVZC5,"['dance pop', 'deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']"
Clara Mae,6RHKEd9dpzQ4c09x8Zdaxu,"['alt z', 'electropop', 'pop', 'post-teen pop', 'social media pop', 'swedish pop']"
Joe Mason,1kvPwRRVHcVdA8YY7RHmoz,['Without Genre']
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'r&b']"
Dave,6Ip8FS7vWT1uKkJSweANQK,['uk hip hop']
Fredo,3rbtPd0NcvhO2AzMfzx90z,['uk hip hop']
HARLEE,6eNlaSdxs8F7F0XlfDBhZy,['Without Genre']
Ed Marquis,6NkWxTDLl0TnlaS0J9JQT5,['Without Genre']
Emie,7vMDKdgSZ2Scn4uzFdTDyZ,['Without Genre']
Nej,3BQ9mWlgFRfMr5EdNfc10a,['Without Genre']
Daði Freyr,3Hb64DQZIhDCgyHKrzBXOL,"['icelandic pop', 'sunnlensk tonlist']"
Tinie Tempah,0Tob4H0FLtEONHU1MjpUEp,"['dance pop', 'edm', 'grime', 'house', 'pop dance', 'pop rap', 'tropical house']"
Wasback,3rmYE7edorDWoKVPGk9iLZ,['Without Genre']
Zeeba,7qPLO2XOUaRrRxkvLZ3AEK,"['brazilian edm', 'nova mpb']"
Bruno Martini,5veVxxPm1vzgi6pO2iVA8L,"['brazilian edm', 'pop nacional']"
Juanfran,7zY0DMisq1oYXvNNgGwHBY,"['dominican pop', 'pop reggaeton', 'urbano espanol']"
The Stickmen Project,13wroZC00C9ix8fUR0JvaY,['Without Genre']
Tom Boxer,0Qz06Kvk8662UwwVMpjYet,['romanian house']
Morena,1NngpKgaSiaaAwVTDa1OeE,['super eurobeat']
J Warner,2qFIyqgMSxeb3rb9UDnOuo,['Without Genre']
Gambino,5Wf0eeUkR6rRAre6L7H7jW,"['francoton', 'french hip hop', 'pop urbaine', 'rap marseille']"
Ant Saunders,4jpsw9CQS439N0B7SecMgf,"['chill r&b', 'pop']"
Goodboys,2nm38smINjms1LtczR0Cei,['uk dance']
Lilly Wood and The Prick,50OApTJurDusIo9dGTqSU4,"['french indie pop', 'french rock']"
Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']"
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,"['puerto rican pop', 'trap latino', 'urbano latino']"
Mr. Probz,33W1pnW9zScZtYTnAoWnOT,"['dutch hip hop', 'tropical house']"
LUKE,1Cd2aPC2FCK4SZ51kK7FOl,['Without Genre']
Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
Paloma Faith,4fwuXg6XQHfdlOdmw36OHa,"['british soul', 'dance pop']"
Sophie and the Giants,4FrXHrpbDLNyO3pbVv8RmF,['sheffield indie']
Cheat Codes,7DMveApC7UnC2NPfPvlHSU,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']"
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,"['dance pop', 'pop', 'post-teen pop']"
Anitta,7FNnA9vBm6EKceENgCGRMb,"['funk pop', 'funk rj', 'pagode baiano', 'pop nacional']"
Sorana,1PnnRNGfichOAfPOn5mVyx,['romanian pop']
Bankrol Hayden,0Yr4BBpK2dkCp2UsrJ9LZN,"['melodic rap', 'sad rap', 'viral rap']"
Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,"['art pop', 'electropop', 'pop']"
Stacey Ryan,3sXwEUqxSzb11VpuFa5cvJ,['Without Genre']
Labrinth,2feDdbD5araYcm6JhFHHw7,"['indie poptimism', 'pop']"
Zendaya,6sCbFbEjbYepqswM1vWjjs,"['dance pop', 'pop', 'post-teen pop']"
Laila Al Habash,6TlzdBQJ60fuenBUtDARlg,['italian indie pop']
CARA,5zB3Q6zAf7VWq0cfiHgzqf,['italian pop']
Cinderella Original Motion Picture Cast,4TAsZr2gYCDPlKkc0ezXZ8,['Without Genre']
DADE,4a4Z6T50vqK7J1kjrYm2Uq,['Without Genre']
Loretta Goggi,0r310cYIlI5aMcuDTChNlO,"['classic italian pop', 'italian adult pop']"
The Proclaimers,1A92IAcd7A6npCA33oGM5i,"['celtic rock', 'scottish rock']"
Kim Petras,3Xt3RrJMFv5SZkCfUE8C1J,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'transpop']"
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,"['pop', 'post-teen pop']"
Frédéric Chopin,7y97mc3bZRFXzT2szRM4L4,"['classical', 'early romantic era', 'polish classical']"
Seong-Jin Cho,1p0J5PXJQMVqk5uVV4T1ja,"['classical performance', 'classical piano', 'korean classical performance', 'korean classical piano']"
Nelly Kokinos,6hpRhyx59f3xKAAQayjuCR,['Without Genre']
Amy Macdonald,1hJuGCUpefX24GFmss9bjH,['scottish singer-songwriter']
Selton,3MR638pug3LlFmzFGAzjTl,"['italian alternative', 'italian indie pop', 'milan indie']"
Ludovico Einaudi,2uFUBdaVGtyMqckSeCl0Qj,"['bow pop', 'compositional ambient', 'neo-classical']"
